,loan_amnt,funded_amnt,funded_amnt_inv,installment,grade,sub_grade,home_ownership,annual_inc,loan_status
26242,20000.0,20000.0,19775.0,625.63,1,3,1,138000.0,1
26243,3000.0,3000.0,3000.0,77.89,6,27,1,70000.0,0
26244,10000.0,10000.0,10000.0,240.96,4,14,0,53004.0,1
26245,8250.0,8250.0,8250.0,256.67,1,1,0,30000.0,1
26246,10000.0,10000.0,10000.0,312.82,1,3,0,95000.0,1
26247,25000.0,25000.0,24823.07515,819.89,2,0,1,105000.0,1
26248,6000.0,6000.0,5900.0,195.73,2,7,0,51500.0,1
26249,14000.0,14000.0,13900.0,435.56,1,1,1,114000.0,1
26250,5100.0,5100.0,5100.0,167.26,2,0,2,33996.0,0
26251,13000.0,13000.0,12730.274,318.35,4,19,2,36000.0,0
26252,20000.0,20000.0,19608.18284,495.12,5,21,1,290000.0,0
26253,10750.0,10750.0,10750.0,264.0,5,20,0,31200.0,1
26254,8400.0,8400.0,8375.0,204.05,4,17,0,30204.0,0
26255,4500.0,4500.0,4475.0,109.32,4,17,0,26000.0,0
26256,5000.0,5000.0,4975.0,123.78,5,21,0,31200.0,1
26257,2000.0,2000.0,2000.0,67.61,3,5,2,16500.0,1
26258,4500.0,4500.0,4200.0,137.7,1,16,0,51372.0,1
26259,15000.0,15000.0,14508.45415,374.33,5,22,1,110000.0,1
26260,6000.0,6000.0,6000.0,133.05,2,2,1,24000.0,0
26261,4625.0,4625.0,4624.689507,100.84,2,0,0,26000.0,0
26262,8500.0,8500.0,8500.0,204.82,4,14,1,72000.0,1
26263,4000.0,4000.0,4000.0,124.45,1,1,0,40000.0,1
26264,5750.0,5750.0,5725.0,187.57,2,7,0,34000.0,1
26265,8500.0,8500.0,8500.0,287.35,3,5,1,26400.0,1
26266,5000.0,5000.0,4950.0,163.11,2,7,0,35004.0,1
26267,12000.0,12000.0,12000.0,414.35,3,15,1,75000.0,1
26268,20000.0,20000.0,19464.06616,457.42,3,5,0,59000.0,1
26269,10000.0,10000.0,9925.0,221.74,2,2,1,110004.0,1
26270,15000.0,15000.0,14875.0,327.04,2,0,1,76000.0,1
26271,10400.0,10400.0,10375.0,342.91,2,4,0,42000.0,1
26272,3600.0,3600.0,3575.0,124.31,3,15,1,83137.0,1
26273,7000.0,7000.0,7000.0,237.92,3,6,0,81000.0,1
26274,3000.0,3000.0,3000.0,68.62,3,5,0,58000.0,1
26275,17500.0,17500.0,17500.0,547.42,1,3,1,60000.0,1
26276,21000.0,21000.0,20406.06472,480.3,3,5,1,75000.0,1
26277,1750.0,1750.0,1750.0,59.48,3,6,2,12600.0,1
26278,6000.0,6000.0,6000.0,198.89,2,2,1,41000.0,1
26279,12000.0,12000.0,11900.0,263.86,2,4,0,30156.0,1
26280,25000.0,16850.0,14825.0,608.58,5,24,1,155000.0,1
26281,25000.0,25000.0,24950.0,824.29,2,4,1,54000.0,1
26282,11000.0,11000.0,11000.0,340.36,1,9,1,39500.0,1
26283,10000.0,10000.0,9875.0,309.42,1,9,1,90000.0,1
26284,1500.0,1500.0,1500.0,52.43,4,14,0,57000.0,0
26285,2500.0,2500.0,2500.0,77.78,1,1,0,24960.0,1
26286,3500.0,3500.0,3500.0,109.49,1,3,1,54000.0,1
26287,9800.0,9800.0,9670.64,239.99,4,19,0,69000.0,0
26288,3200.0,3200.0,3200.0,79.22,5,21,1,93000.0,0
26289,5000.0,5000.0,4975.0,163.11,2,7,0,24000.0,1
26290,18000.0,18000.0,17975.0,411.68,3,5,1,143004.0,1
26291,4000.0,4000.0,4000.0,140.53,4,17,1,50000.0,1
26292,5000.0,5000.0,5000.0,173.85,4,12,0,32760.0,1
26293,16000.0,16000.0,16000.0,565.05,4,19,0,110004.0,1
26294,5000.0,5000.0,5000.0,154.71,1,9,1,43000.0,1
26295,5000.0,5000.0,5000.0,154.71,1,9,2,30000.0,1
26296,25000.0,25000.0,25000.0,869.21,4,12,0,135000.0,1
26297,2400.0,2400.0,2400.0,82.87,3,15,2,78000.0,1
26298,11900.0,11900.0,11875.0,274.5,3,6,0,36000.0,1
26299,15000.0,15000.0,14875.0,491.94,2,0,0,55000.0,1
26300,8000.0,8000.0,7899.683764,172.95,2,7,0,55000.0,1
26301,1200.0,1200.0,1200.0,37.34,1,1,1,54000.0,1
26302,6700.0,6700.0,6700.0,164.54,5,20,0,49920.0,1
26303,7200.0,7200.0,7200.0,222.78,1,9,1,22000.0,1
26304,2000.0,2000.0,2000.0,62.23,1,1,0,45000.0,1
26305,15000.0,15000.0,14975.0,524.26,4,14,0,92000.0,1
26306,10000.0,10000.0,9950.0,240.96,4,14,0,25000.0,1
26307,9225.0,9225.0,9225.0,285.44,1,9,2,45996.0,1
26308,13000.0,13000.0,12975.0,288.26,2,2,1,55000.0,1
26309,15000.0,15000.0,13701.25344,526.99,4,17,1,71496.0,1
26310,8400.0,8400.0,8400.0,300.28,5,22,0,102000.0,1
26311,3800.0,3800.0,3800.0,116.92,1,11,0,55000.0,1
26312,12000.0,12000.0,11950.0,276.8,3,6,1,92000.0,1
26313,6000.0,6000.0,6000.0,121.32,1,3,1,50000.0,1
26314,10000.0,10000.0,9975.0,345.88,4,18,0,99996.0,1
26315,9000.0,9000.0,8975.0,281.53,1,3,0,60000.0,1
26316,4000.0,4000.0,4000.0,145.22,6,25,0,19200.0,1
26317,1500.0,1500.0,1500.0,34.31,3,5,1,46000.0,1
26318,9600.0,9600.0,9450.0,207.54,2,7,1,70000.0,1
26319,5000.0,5000.0,5000.0,169.95,3,6,1,90000.0,1
26320,9000.0,9000.0,9000.0,280.0,1,1,1,30000.0,1
26321,15000.0,15000.0,15000.0,486.69,2,8,1,72996.0,1
26322,4000.0,4000.0,4000.0,99.03,5,21,0,42840.0,1
26323,6000.0,6000.0,6000.0,203.94,3,6,1,97000.0,1
26324,1925.0,1925.0,1925.0,66.12,3,13,0,78000.0,0
26325,1800.0,1800.0,1800.0,59.04,2,0,0,168288.0,1
26326,17500.0,17500.0,17357.34,418.26,4,12,1,102000.0,1
26327,18000.0,18000.0,17925.0,560.0,1,1,1,117000.0,1
26328,6000.0,6000.0,6000.0,187.69,1,3,1,49000.0,1
26329,10000.0,10000.0,9850.0,311.11,1,1,0,90000.0,1
26330,3000.0,3000.0,3000.0,101.42,3,5,0,23500.0,1
26331,7500.0,7500.0,7500.0,259.41,4,18,0,30000.0,1
26332,2500.0,2500.0,2500.0,87.84,4,17,1,18000.0,1
26333,4000.0,4000.0,4000.0,131.89,2,4,1,170000.0,1
26334,2000.0,2000.0,2000.0,65.25,2,7,2,12000.0,0
26335,6900.0,6900.0,6900.0,247.94,5,23,0,39000.0,1
26336,8500.0,8500.0,8475.0,288.91,3,6,1,45996.0,1
26337,6400.0,6400.0,6400.0,216.36,3,5,0,50000.0,1
26338,4000.0,4000.0,4000.0,122.4,1,16,1,70000.0,1
26339,8000.0,8000.0,7725.0,174.42,2,0,0,152004.0,0
26340,7500.0,7500.0,7400.0,244.66,2,7,0,30028.8,1
26341,25000.0,25000.0,24545.33389,864.68,4,18,1,180000.0,1
26342,20000.0,20000.0,19900.0,691.75,4,18,1,95000.0,1
26343,3000.0,3000.0,3000.0,97.34,2,8,0,15840.0,1
26344,4000.0,4000.0,4000.0,123.77,1,9,1,95000.0,1
26345,5000.0,5000.0,5000.0,169.03,3,5,1,45500.0,1
26346,20000.0,20000.0,19513.24867,491.16,5,20,1,52000.0,1
26347,12000.0,12000.0,12000.0,417.22,4,12,0,30000.0,0
26348,25000.0,25000.0,24525.15377,878.31,4,17,0,74872.0,1
26349,19000.0,19000.0,11516.44282,414.25,2,0,1,94020.0,0
26350,20000.0,20000.0,19896.62583,461.34,3,6,1,76800.0,1
26351,19750.0,19750.0,18760.59177,434.26,2,4,1,48000.0,1
26352,25000.0,25000.0,24115.67359,819.89,2,0,1,75689.0,1
26353,9000.0,9000.0,8950.0,209.33,3,10,1,56100.0,1
26354,25000.0,25000.0,24209.37452,581.45,3,10,1,190000.0,1
26355,5600.0,5600.0,5600.0,137.53,5,20,1,35000.0,1
26356,7200.0,7200.0,7175.0,156.98,2,0,1,41000.0,1
26357,10000.0,10000.0,9975.0,353.8,5,20,1,60000.0,0
26358,7000.0,7000.0,7000.0,227.13,2,8,1,23500.0,1
26359,6000.0,6000.0,6000.0,198.89,2,2,1,56004.0,1
26360,25000.0,15825.0,15690.56566,388.63,5,20,0,49600.0,0
26361,15000.0,15000.0,14116.9661,374.33,5,22,0,42000.0,1
26362,12000.0,12000.0,11774.9,286.81,4,12,0,100000.0,0
26363,17500.0,17500.0,17086.66731,632.06,5,24,1,92300.0,1
26364,3600.0,3600.0,3600.0,124.31,3,15,0,42000.0,1
26365,4000.0,4000.0,4000.0,97.17,4,17,0,18000.0,1
26366,16000.0,16000.0,15975.0,546.69,3,10,1,59000.0,1
26367,4900.0,4900.0,4900.0,150.77,1,11,1,80000.0,1
26368,24250.0,15200.0,14938.69386,353.52,3,10,1,105996.0,1
26369,6000.0,6000.0,6000.0,187.69,1,3,1,90000.0,1
26370,8000.0,8000.0,7968.884548,191.21,4,12,0,48333.0,1
26371,15000.0,15000.0,14821.47586,332.61,2,2,0,164000.0,1
26372,13000.0,13000.0,13000.0,444.19,3,10,0,67500.0,1
26373,25000.0,15600.0,15443.71015,395.55,5,24,0,65000.0,1
26374,15000.0,15000.0,13885.67897,380.34,5,24,0,150000.0,1
26375,7500.0,7500.0,7500.0,173.0,3,6,1,110000.0,1
26376,8000.0,8000.0,8000.0,271.91,3,6,0,60000.0,1
26377,8500.0,8500.0,8500.0,291.96,3,13,0,40000.0,1
26378,25000.0,15525.0,15275.0,344.25,2,2,1,75000.0,1
26379,5000.0,5000.0,5000.0,108.09,2,7,1,25000.0,0
26380,14500.0,14500.0,14475.0,321.52,2,2,0,45500.0,1
26381,9000.0,9000.0,9000.0,318.42,5,20,0,155000.0,0
26382,6000.0,6000.0,6000.0,144.58,4,14,0,76373.68,1
26383,1700.0,1700.0,1700.0,55.76,2,0,0,18000.0,1
26384,6000.0,6000.0,5975.0,205.01,3,10,1,30000.0,1
26385,3000.0,3000.0,2950.0,93.85,1,3,0,52000.0,1
26386,10000.0,10000.0,9950.0,311.11,1,1,1,85000.0,1
26387,18000.0,18000.0,17975.0,415.2,3,6,0,129996.0,1
26388,3000.0,3000.0,2975.0,102.51,3,10,0,45000.0,0
26389,8400.0,8400.0,8375.0,290.54,4,18,0,67000.0,1
26390,18000.0,11675.0,11675.0,298.38,6,25,1,99996.0,1
26391,1600.0,1600.0,550.0,48.96,1,16,0,28150.0,1
26392,4000.0,4000.0,4000.0,137.4,3,13,0,19200.0,1
26393,3000.0,3000.0,2925.0,98.92,2,4,0,58800.0,1
26394,24000.0,18425.0,18400.0,425.01,3,6,1,233000.0,1
26395,5000.0,5000.0,4650.0,156.41,1,3,2,40000.0,1
26396,12000.0,12000.0,11875.0,393.55,2,0,0,140000.0,1
26397,20800.0,14700.0,14625.0,384.66,6,28,0,42660.0,1
26398,4500.0,4500.0,4350.0,146.01,2,8,0,18000.0,1
26399,6000.0,6000.0,5975.0,205.01,3,10,1,89849.0,1
26400,16000.0,16000.0,7925.000583,392.93,5,20,1,66000.0,0
26401,12000.0,12000.0,11975.0,407.87,3,6,0,80000.0,1
26402,7000.0,7000.0,6975.0,237.92,3,6,0,54000.0,1
26403,6000.0,6000.0,5725.0,187.69,1,3,0,74970.0,1
26404,21000.0,21000.0,20925.0,510.13,4,17,1,102000.0,1
26405,7800.0,7800.0,7400.0,242.67,1,1,0,45000.0,1
26406,25000.0,25000.0,24775.0,849.72,3,6,0,80000.0,1
26407,12000.0,12000.0,11780.66083,294.7,5,20,0,35000.0,1
26408,8000.0,8000.0,7575.0,248.89,1,1,1,29160.0,1
26409,3500.0,3500.0,3425.0,115.4,2,4,1,71000.0,1
26410,1000.0,1000.0,1000.0,34.59,4,18,0,22296.0,1
26411,13750.0,13750.0,13725.0,354.2,6,26,0,38000.0,1
26412,7500.0,7500.0,7425.0,248.61,2,2,0,30000.0,0
26413,7000.0,7000.0,7000.0,239.18,3,10,1,160000.0,1
26414,12250.0,12250.0,12225.0,414.11,3,5,0,35196.0,1
26415,20000.0,20000.0,18875.0,691.75,4,18,0,65004.0,0
26416,16000.0,16000.0,15825.0,546.69,3,10,0,61000.0,1
26417,2100.0,2100.0,2100.0,72.14,3,13,0,51996.0,1
26418,2500.0,2500.0,2500.0,86.93,4,12,2,24000.0,1
26419,14000.0,14000.0,13650.0,437.94,1,3,0,60000.0,1
26420,9900.0,9900.0,9900.0,342.42,4,18,0,61200.0,1
26421,3000.0,3000.0,3000.0,92.31,1,11,0,47500.0,1
26422,9500.0,9500.0,9125.0,295.56,1,1,2,34800.0,1
26423,22000.0,22000.0,19210.65743,483.73,2,4,0,65000.0,1
26424,15000.0,15000.0,14950.0,509.83,3,6,2,109000.0,1
26425,3200.0,3200.0,3200.0,109.92,3,13,0,43200.0,1
26426,4800.0,4800.0,4800.0,118.83,5,21,0,25200.0,1
26427,7200.0,7200.0,7175.0,244.72,3,6,2,37000.0,1
26428,7000.0,7000.0,6950.0,232.04,2,2,0,64600.0,1
26429,25000.0,25000.0,24675.0,819.89,2,0,1,97700.0,1
26430,2000.0,2000.0,2000.0,49.12,5,20,0,45000.0,1
26431,5500.0,5500.0,5500.0,170.18,1,9,0,50000.0,1
26432,3000.0,3000.0,3000.0,97.87,2,7,0,150000.0,1
26433,15000.0,15000.0,14700.0,486.69,2,8,1,80000.0,1
26434,8000.0,8000.0,8000.0,276.23,3,15,0,65000.0,1
26435,6250.0,6250.0,6250.0,215.81,3,15,2,14400.0,0
26436,12000.0,12000.0,11925.0,306.69,6,25,0,54996.0,1
26437,6000.0,6000.0,5700.0,187.69,1,3,1,85000.0,1
26438,3600.0,3600.0,3600.0,119.34,2,2,1,87550.0,1
26439,3000.0,3000.0,3000.0,98.92,2,4,0,39000.0,0
26440,3250.0,3250.0,3250.0,112.22,3,15,0,18000.0,1
26441,6500.0,6500.0,6500.0,141.72,2,0,0,23400.0,0
26442,10000.0,10000.0,9950.0,240.96,4,14,0,96000.0,1
26443,6000.0,6000.0,6000.0,145.75,4,17,1,112224.0,1
26444,10000.0,10000.0,9750.0,221.74,2,2,2,52000.0,0
26445,7000.0,7000.0,7000.0,243.38,4,12,1,54257.0,0
26446,2400.0,2400.0,2400.0,82.87,3,15,1,16656.0,0
26447,14500.0,14500.0,14475.0,495.44,3,10,0,35000.0,1
26448,7925.0,7925.0,7925.0,196.2,5,21,1,115800.0,1
26449,7700.0,7700.0,7700.0,266.33,4,18,1,75000.0,1
26450,5000.0,5000.0,4950.0,165.74,2,2,0,24000.0,1
26451,25000.0,25000.0,24925.0,633.89,5,24,1,124000.0,0
26452,8800.0,8800.0,8350.0,273.78,1,1,0,80000.0,1
26453,10000.0,10000.0,9775.0,327.96,2,0,1,142000.0,1
26454,15000.0,15000.0,14900.0,327.04,2,0,1,60000.0,1
26455,4500.0,4500.0,4500.0,148.38,2,4,1,54196.0,1
26456,9000.0,9000.0,8650.0,281.53,1,3,0,55000.0,1
26457,13750.0,13750.0,12723.77051,340.4,5,21,1,46800.0,1
26458,10000.0,10000.0,9949.683772,216.18,2,7,0,45500.0,1
26459,4000.0,4000.0,4000.0,130.49,2,7,0,52000.0,1
26460,2000.0,2000.0,2000.0,40.09,1,1,1,71328.0,1
26461,8000.0,8000.0,8000.0,191.21,4,12,1,95000.0,1
26462,1000.0,1000.0,1000.0,30.77,1,11,2,40000.0,1
26463,4000.0,4000.0,4000.0,132.59,2,2,0,48000.0,0
26464,12000.0,12000.0,11975.0,279.1,3,10,1,68000.0,1
26465,13750.0,13750.0,13750.0,486.47,5,20,1,38644.0,0
26466,12250.0,12250.0,11800.0,381.11,1,1,2,28800.0,1
26467,14400.0,14400.0,14300.0,311.3,2,7,1,56000.0,1
26468,14000.0,14000.0,13950.0,473.27,3,5,0,100000.0,1
26469,3000.0,3000.0,3000.0,103.05,3,13,0,25200.0,1
26470,5000.0,5000.0,4975.0,155.56,1,1,2,41718.0,1
26471,4800.0,4800.0,4800.0,166.89,4,12,0,75000.0,0
26472,1500.0,1500.0,1500.0,49.73,2,2,0,21216.0,1
26473,15000.0,15000.0,14825.0,497.22,2,2,1,150000.0,1
26474,13750.0,13750.0,13700.0,343.13,5,22,1,56000.0,1
26475,3000.0,3000.0,3000.0,102.51,3,10,0,70000.0,1
26476,5000.0,5000.0,5000.0,172.94,4,18,0,45600.0,1
26477,15000.0,15000.0,14650.0,469.22,1,3,1,125004.0,1
26478,6500.0,6500.0,6500.0,222.1,3,10,1,115000.0,1
26479,15000.0,15000.0,14950.0,497.22,2,2,1,159000.0,1
26480,10000.0,10000.0,9975.0,239.01,4,12,0,72000.0,1
26481,18000.0,18000.0,17400.0,560.0,1,1,1,96500.0,1
26482,24000.0,24000.0,23950.0,589.39,5,20,0,67000.0,0
26483,8000.0,8000.0,8000.0,278.15,4,12,2,52000.0,0
26484,9600.0,9600.0,9600.0,221.44,3,6,0,30000.0,1
26485,9000.0,9000.0,9000.0,310.76,3,15,0,55000.0,1
26486,10000.0,10000.0,9975.0,221.74,2,2,1,48000.0,1
26487,7200.0,7200.0,7150.0,181.12,5,23,0,50000.0,1
26488,11500.0,11500.0,11475.0,281.62,4,19,0,37000.0,1
26489,5600.0,5600.0,5600.0,123.14,2,4,1,30912.0,1
26490,15250.0,15250.0,13404.65272,338.15,2,2,0,40000.0,1
26491,4600.0,4600.0,4550.0,143.9,1,3,0,60000.0,1
26492,14400.0,14400.0,13338.50419,316.63,2,4,0,39000.0,1
26493,9200.0,9200.0,9125.0,304.96,2,2,0,66000.0,1
26494,5000.0,5000.0,4975.0,155.56,1,1,2,22584.0,1
26495,17600.0,17600.0,16220.51132,435.71,5,21,1,72000.0,1
26496,7750.0,7750.0,7750.0,282.8,6,26,0,33000.0,1
26497,25000.0,25000.0,24850.0,819.89,2,0,1,118000.0,1
26498,4000.0,4000.0,4000.0,125.13,1,3,0,72000.0,1
26499,15000.0,15000.0,14925.0,358.51,4,12,1,123000.0,1
26500,3000.0,3000.0,3000.0,98.39,2,0,1,129600.0,1
26501,7750.0,7750.0,7750.0,274.2,5,20,0,41558.0,1
26502,8000.0,8000.0,7925.0,265.18,2,2,0,28000.0,1
26503,20000.0,20000.0,19725.0,655.92,2,0,1,150000.0,1
26504,25000.0,25000.0,24102.86479,893.69,5,22,0,135000.0,1
26505,4000.0,4000.0,4000.0,97.17,4,17,2,15000.0,0
26506,5900.0,5900.0,5850.0,184.56,1,3,0,30000.0,1
26507,13000.0,13000.0,12350.0,421.8,2,8,1,126400.0,1
26508,4800.0,4800.0,4800.0,148.52,1,9,0,32000.0,1
26509,10000.0,10000.0,10000.0,261.67,6,28,1,52000.0,0
26510,6400.0,6400.0,5900.0,216.36,3,5,1,67000.0,1
26511,12500.0,12500.0,12475.0,429.35,3,13,0,150000.0,1
26512,6500.0,6500.0,6475.0,222.1,3,10,1,45000.0,1
26513,14000.0,14000.0,13750.0,300.09,2,8,1,58000.0,1
26514,3600.0,3600.0,3600.0,121.7,3,5,1,100000.0,1
26515,4000.0,4000.0,3994.212549,139.08,4,12,0,30000.0,1
26516,6200.0,6200.0,6196.625723,143.02,3,6,1,26000.0,0
26517,12000.0,12000.0,11750.0,389.36,2,8,0,38000.0,1
26518,2150.0,2150.0,2125.0,74.24,3,15,0,24000.0,1
26519,15000.0,15000.0,14702.2603,494.57,2,4,1,71500.0,1
26520,20000.0,20000.0,19900.0,691.75,4,18,0,93400.0,1
26521,15000.0,15000.0,14689.87,343.07,3,5,0,88000.0,1
26522,4000.0,4000.0,4000.0,137.4,3,13,0,23920.0,1
26523,1500.0,1500.0,1450.0,49.73,2,2,0,15600.0,1
26524,2000.0,2000.0,1975.0,45.75,3,5,0,20632.59,1
26525,12000.0,12000.0,11975.0,373.33,1,1,1,130000.0,1
26526,24250.0,24250.0,24200.0,610.01,5,23,1,75000.0,1
26527,5000.0,5000.0,4950.0,156.41,1,3,1,95000.0,1
26528,6500.0,6500.0,6500.0,202.23,1,1,1,44400.0,1
26529,3000.0,3000.0,3000.0,97.87,2,7,0,43000.0,0
26530,5000.0,5000.0,5000.0,163.11,2,7,0,15600.0,1
26531,5000.0,5000.0,4925.0,155.56,1,1,1,97000.0,1
26532,9600.0,9600.0,9575.0,212.87,2,2,2,48000.0,1
26533,4800.0,4800.0,4800.0,169.83,5,20,0,62000.0,1
26534,17000.0,17000.0,16575.0,531.78,1,3,0,55000.0,1
26535,11000.0,11000.0,10925.0,358.83,2,7,0,48000.0,1
26536,8400.0,8400.0,8400.0,290.04,3,15,0,50000.0,1
26537,6300.0,6300.0,6294.151315,216.4,3,13,0,30000.0,1
26538,5000.0,5000.0,4950.0,163.98,2,0,1,75000.0,1
26539,10000.0,10000.0,9975.0,269.98,7,34,0,62000.0,0
26540,15000.0,15000.0,14659.82,348.87,3,10,1,125000.0,1
26541,6000.0,6000.0,6000.0,129.71,2,7,0,780000.0,1
26542,10000.0,10000.0,9950.0,341.68,3,10,0,70000.0,1
26543,1600.0,1600.0,1600.0,54.67,3,10,0,38400.0,0
26544,5000.0,5000.0,5000.0,155.56,1,1,1,30000.0,1
26545,7000.0,7000.0,6950.0,230.8,2,4,0,66000.0,1
26546,20000.0,20000.0,18400.28166,495.12,5,21,0,41356.8,1
26547,4200.0,4200.0,4200.0,96.88,3,6,2,32004.0,1
26548,10875.0,10875.0,10775.0,336.49,1,9,0,124800.0,1
26549,5000.0,5000.0,4944.213109,173.85,4,12,0,36000.0,0
26550,9500.0,9500.0,9400.0,293.95,1,9,0,60000.0,1
26551,7000.0,7000.0,7000.0,181.74,6,27,0,107000.0,0
26552,3500.0,3500.0,3500.0,120.22,3,13,1,70000.0,1
26553,8000.0,8000.0,7972.180433,198.05,5,21,2,90000.0,1
26554,6000.0,6000.0,5850.0,130.82,2,0,1,56550.0,1
26555,6250.0,6250.0,6250.0,193.39,1,9,1,43000.0,0
26556,24000.0,24000.0,21100.31424,642.96,7,31,1,74454.0,1
26557,25000.0,25000.0,24626.4419,819.89,2,0,1,135000.0,1
26558,16000.0,16000.0,15900.0,382.41,4,12,0,77000.0,1
26559,21000.0,21000.0,20900.0,519.88,5,21,0,105000.0,1
26560,15000.0,15000.0,14994.21268,521.53,4,12,0,59534.0,1
26561,4000.0,4000.0,4000.0,92.27,3,6,1,55560.0,1
26562,12000.0,12000.0,11925.0,389.36,2,8,1,75000.0,1
26563,5000.0,5000.0,5000.0,156.41,1,3,2,29004.0,1
26564,16000.0,16000.0,15950.0,549.57,3,13,2,70000.0,1
26565,7800.0,7800.0,7775.0,196.21,5,23,0,47400.0,0
26566,5000.0,5000.0,5000.0,154.71,1,9,0,47000.0,1
26567,3000.0,3000.0,3000.0,98.39,2,0,0,37090.0,1
26568,4800.0,4800.0,4800.0,149.34,1,1,0,27000.0,1
26569,4800.0,4800.0,4800.0,104.66,2,0,0,33900.0,1
26570,6000.0,6000.0,6000.0,206.09,3,13,1,30000.0,1
26571,12000.0,12000.0,12000.0,375.38,1,3,0,110000.0,1
26572,24250.0,24250.0,23711.34232,786.82,2,8,1,150000.0,1
26573,24000.0,24000.0,23925.0,548.91,3,5,0,57996.0,1
26574,3600.0,3600.0,3600.0,123.01,3,10,0,55200.0,1
26575,10000.0,10000.0,9555.009214,355.64,5,21,0,30000.0,1
26576,5000.0,5000.0,5000.0,169.03,3,5,0,57692.16,1
26577,16000.0,16000.0,15950.0,391.82,4,19,1,90000.0,0
26578,10000.0,10000.0,10000.0,311.11,1,1,0,100000.0,1
26579,15000.0,15000.0,14850.0,329.82,2,4,0,61000.0,1
26580,20000.0,20000.0,19770.94594,683.36,3,10,0,100000.0,1
26581,5000.0,5000.0,5000.0,173.85,4,12,0,80000.0,1
26582,9250.0,9250.0,9217.256907,317.72,3,13,0,28800.0,1
26583,3600.0,3600.0,3600.0,123.01,3,10,0,55000.0,0
26584,4800.0,4800.0,4800.0,146.88,1,16,0,56048.0,1
26585,5000.0,5000.0,5000.0,172.65,3,15,0,24000.0,1
26586,10000.0,10000.0,9900.0,309.42,1,9,1,51000.0,1
26587,2300.0,2300.0,2300.0,70.77,1,11,0,34416.0,1
26588,9000.0,9000.0,9000.0,298.33,2,2,0,120000.0,0
26589,5300.0,5300.0,5300.0,179.17,3,5,1,45000.0,1
26590,7000.0,7000.0,7000.0,216.59,1,9,1,57738.0,1
26591,13000.0,13000.0,12975.0,310.71,4,12,1,42900.0,1
26592,16000.0,16000.0,15226.15,549.57,3,13,1,82500.0,0
26593,17000.0,17000.0,16269.44987,373.79,2,4,1,90000.0,1
26594,5000.0,5000.0,5000.0,163.11,2,7,0,12360.0,1
26595,3250.0,3250.0,3000.0,100.0,1,11,2,67000.0,1
26596,10000.0,10000.0,9150.0,324.46,2,8,0,24000.0,0
26597,17000.0,17000.0,16800.0,373.79,2,4,1,64800.0,1
26598,3250.0,3250.0,3225.0,79.82,5,20,1,20400.0,1
26599,12500.0,12500.0,12450.0,267.94,2,8,1,70000.0,1
26600,15000.0,15000.0,14950.0,486.69,2,8,1,90474.0,1
26601,8875.0,8875.0,8875.0,306.96,4,18,1,130000.0,1
26602,14000.0,14000.0,13800.0,437.94,1,3,1,120000.0,1
26603,4325.0,4325.0,4250.0,141.09,2,7,0,52800.0,1
26604,25000.0,25000.0,24506.67219,811.15,2,8,0,75000.0,1
26605,25000.0,25000.0,20737.85692,581.45,3,10,0,130000.0,1
26606,6000.0,6000.0,6000.0,187.69,1,3,1,56004.0,1
26607,3700.0,3700.0,3675.0,86.06,3,10,0,25700.0,1
26608,20000.0,20000.0,19975.0,481.91,4,14,0,50000.0,1
26609,9000.0,9000.0,8950.0,314.56,4,14,0,59321.0,1
26610,8000.0,8000.0,7950.0,184.54,3,6,0,45000.0,1
26611,6000.0,6000.0,5975.0,197.83,2,4,0,59004.0,1
26612,8000.0,8000.0,7972.180433,198.05,5,21,0,25200.0,1
26613,1500.0,1500.0,1500.0,50.71,3,5,0,54600.0,1
26614,5000.0,5000.0,4950.0,176.58,4,19,0,18720.0,1
26615,8000.0,8000.0,7975.0,276.23,3,15,1,40000.0,1
26616,2000.0,2000.0,1950.0,64.9,2,8,0,24000.0,1
26617,10000.0,10000.0,9800.0,221.74,2,2,1,26000.0,1
26618,10000.0,10000.0,9800.0,311.11,1,1,2,125000.0,1
26619,6000.0,6000.0,5925.0,198.89,2,2,2,69000.0,1
26620,1800.0,1800.0,1800.0,59.35,2,4,2,50000.0,1
26621,5000.0,5000.0,5000.0,173.85,4,12,1,55000.0,1
26622,4500.0,4500.0,4500.0,147.59,2,0,1,58200.0,1
26623,5500.0,5500.0,5000.0,185.93,3,5,0,54000.0,1
26624,10000.0,10000.0,10000.0,339.89,3,6,0,48450.0,1
26625,24000.0,24000.0,12150.0,589.39,5,20,2,57600.0,1
26626,8400.0,8400.0,8300.0,261.34,1,1,1,39700.0,1
26627,8000.0,8000.0,7975.0,265.18,2,2,1,35000.0,1
26628,4750.0,4750.0,4750.0,164.29,4,18,0,37000.0,1
26629,13200.0,13200.0,13121.47583,292.7,2,2,0,72000.0,1
26630,7000.0,7000.0,6975.0,161.47,3,6,1,50000.0,1
26631,8000.0,8000.0,8000.0,247.53,1,9,1,55000.0,1
26632,3000.0,3000.0,3000.0,99.45,2,2,1,27600.0,1
26633,8000.0,8000.0,8000.0,278.15,4,12,0,90000.0,1
26634,15000.0,15000.0,14975.0,497.22,2,2,0,84000.0,1
26635,2500.0,2500.0,2500.0,77.36,1,9,1,175000.0,1
26636,5000.0,5000.0,4997.329097,130.84,6,28,0,32000.0,1
26637,25000.0,25000.0,22127.04029,638.93,6,25,0,160000.0,0
